time: 2000000000
327 8 6973356 8961 1879 595 391 323 293 330 299 201 199 252 261 321 345 306 202 197 151 115 80 75 80 91 78 63 58 61 52 87 70 63 48 45 34 73 75 81 56 46 81 124 127 154 157 104 50 35 30 34 29 56 39 33 27 23 38 33 27 28 32 44 48 46 34 50 35 36 27 24 25 34 36 48 41 45 50 35 31 42 33 44 31 45 64 70 63 50 41 53 58 106 113 101 93 97 162 71 37 37 27 38 36 43 40 23 31 46 31 32 43 49 41 44 55 42 38 34 54 51 65 44 53 55 51 61 84 95 120 114 74 40 69 84 85 146 145 91 27 15 15 15 15 12 10 16 1 12 22 11 14 9 11 12 2 5 1 3 3 4 2 3 2 4 4 1 1 4 2 2 3 4 1 4 3 5 1 3 2 6 4 4 2 1 2 5 2 3 2 2 2 5 3 3 3 4 4 2 3 4 1 5 0 5 3 3 4 1 2 2 4 5 1 3 3 3 3 3 2 3 4 4 2 3 6 6 1 1 1 5 3 6 1 3 2 4 5 2 4 4 4 2 3 1 2 4 4 3 2 1 2 4 5 3 2 4 2 1 4 4 3 2 3 4 3 4 5 4 3 3 2 4 4 6 1 3 5 2 4 3 4 4 3 2 2 3 1 2 4 2 4 3 3 5 3 2 1 2 3 5 3 5 3 3 5 4 3 2 2 3 3 6 2 3 5 3 5 2 2 5 2 2 5 1 3 5 1 3 3 4 4 4 1 3 1 3 7 4 2 2 4 6 2 2 2 6 3 4 2 5 7 2 2 4 3 4 4 3 3 4 3 3 2 4 3 3 5 4 4 1 1 2 5 3 8 3 2 3 5 3 7 0 2 4 4 7 5 5 2 4 5 2 3 3 3 5 1 3 6 6 8 9 2 5 8 5 7 5 2 7 19 5 9 6 4 7 4 11 4 7 8 5 6 5 3 1 7 6 5 8 6 4 4 8 5 15 6 9 6 8 6 4 2 7 11 3 4 6 6 8 7 5 5 1 8 1 8 4 4 7 11 1 10 12 6 7 5 7 7 5 10 6 9 5 0 11 7 5 9 6 2 3 6 4 6 7 13 7 9 11 8 7 4 5 7 8 6 6 8 5 9 9 3 5 8 4 4 5 6 4 4 8 9 18 7 10 9 6 5 9 5 7 7 6 5 12 10 7 7 2 10 8 12 7 7 13 12 15 12 8 7 8 8 8 7 7 6 9 9 9 8 6 6 11 15 14 8 13 9 8 9 13 11 6 9 2 6 8 11 12 12 10 11 13 10 10 6 7 11 8 13 12 13 6 6 8 10 12 17 14 6 10 14 14 11 13 15 9 7 10 8 11 7 18 16 18 18 2 13 10 9 8 16 3 6 14 13 18 17 18 13 9 9 14 20 6 24 23 15 14 6 12 18 9 23 17 30 19 16 23 18 9 15 35 16 19 26 19 24 8 14 36 17 23 27 29 22 21 64 54 23 56 55 75 60 65 55 57 22 11
327 9 6992915 2474 427 236 189 148 88 89 73 93 101 76 84 66 63 45 50 36 54 38 55 81 59 54 45 88 71 44 50 39 37 67 66 54 34 49 49 78 67 52 110 118 109 113 110 93 108 96 140 123 83 25 18 11 7 14 6 11 13 7 10 15 16 14 16 9 17 20 14 13 22 19 15 2
327 10 6965695 5037 2936 2620 2323 2314 1843 1569 1382 1169 1078 918 884 671 565 450 357 306 336 393 407 364 300 294 290 203 194 160 126 142 181 178 170 174 130 102 133 129 114 90 93 59 46 49 59 65 71 59 99 95 80 84 97 63 65 88 71 72 93 136 109 88 39 22 39 53 49 47 45 38 28 25 33 11 15 10 17 6 14 8 6 15 13 9 11 7 11 7 10 8 6 6 4 9 12 13 19 5 11 12 16 10 20 15 21 10 10 2 6 11 14 10 5 8 11 9 13 16 30 19 17 24 23 16 21 8 19 17 17 17 34 26 19 19 17 11 24 17 13 4 17 11 19 28 16 7 16 13 5 25 16 11 8 17 2 7 3
327 11 6985990 4439 902 337 199 160 171 154 132 112 88 87 77 78 74 93 77 81 40 96 142 125 104 73 43 45 28 50 27 29 36 27 43 35 36 27 37 20 50 32 37 35 37 38 52 46 75 65 87 107 143 166 154 148 131 99 91 127 95 130 123 72 71 69 86 82 61 95 56 37 44 44 27 35 22 29 45 40 50 47 38 33 60 58 41 46 66 59 26 44 75 37 23 31 63 74 63 61 74 68 103 133 99 30 26 21 15 18 24 25 1 11 15 33 31 12 22 18 16 23 35 34 25 24 24 21 35 37 30 26 64 79 70 21 9 9 15 25 24 9 15 31 41 34 39 33 27 34 19 2
327 12 6975850 8815 2194 678 412 312 270 300 377 335 344 365 290 210 149 94 105 112 91 154 150 121 169 145 140 181 203 171 209 198 178 104 107 105 120 205 269 331 335 375 194 137 102 70 58 52 39 29 36 45 60 40 43 20 60 42 38 34 37 48 41 46 50 39 36 42 41 45 51 53 35 51 30 55 48 74 40 44 58 45 51 51 65 60 44 46 52 49 64 62 71 85 97 107 119 208 225 178 130 69 45 51 51 33 44 57 50 79 65 84 38 16 8 9 8 13 7 9 5 13 12 8 9 9 9 6 12 7 6 9 7 5 3
327 13 6991383 4521 1697 591 274 125 54 79 100 97 127 171 223 261 207 80 9 2
327 14 6992918 4380 476 138 139 103 133 113 92 153 133 115 65 65 52 92 69 80 69 96 87 74 62 57 54 54 68 38 23 3
327 15 6997919 1899 141 31 11
327 16 6991900 3494 688 198 112 105 105 51 32 61 47 70 63 40 23 37 49 48 37 38 46 72 58 50 52 55 76 66 51 78 76 97 91 102 97 104 79 85 126 88 123 177 219 143 82 91 89 132 117 65 16
327 17 6994629 4862 470 37 3
327 18 6992950 5946 957 131 16 1
327 19 6994924 4476 562 37 2
327 20 6994904 4684 394 19
328 1 6999182 801 18
328 2 6989707 4413 1354 656 365 141 66 62 34 28 14 12 8 7 12 17 16 9 10 8 12 9 7 12 7 11 14 12 5 6 8 6 15 16 3 8 10 10 12 8 3 11 9 16 10 9 12 5 6 14 10 6 12 5 11 7 10 12 6 8 13 15 16 10 10 8 10 9 11 10 10 6 14 7 13 11 3 4 14 10 13 14 9 12 10 6 6 3 7 4 2 1 7 2 8 3 2 5 1 5 2 3 5 2 5 3 2 5 4 5 3 2 1 4 3 2 4 2 5 7 7 4 1 4 1 4 3 6 4 1 5 1 5 4 7 4 2 6 3 3 2 2 4 2 3 0 4 5 9 1 2 6 4 4 5 5 3 2 2 4 4 1 9 3 6 1 5 2 6 4 4 8 0 3 4 3 1 3 1 3 4 4 3 3 3 4 2 5 4 5 3 2 4 5 2 1 3 3 4 7 4 4 4 3 4 4 3 2 4 3 5 4 1 1 2 3 3 7 2 3 4 4 2 4 2 5 7 2 2 1 7 4 5 5 4 4 7 3 4 1 8 4 1 4 5 2 1 3 5 6 1 0 4 3 5 6 2 3 4 2 6 5 3 4 5 2 2 2 4 4 4 1 5 5 5 3 5 4 3 2 3 1 2 5 1 3 2 6 4 4 5 3 5 4 3 4 4 6 6 2 4 3 3 4 3 3 7 3 3 6 2 4 3 0 4 1 4 4 3 4 7 7 5 4 7 5 3 4 5 2 7 5 4 4 3 3 4 2 3 8 4 1 1 6 3 7 2 9 4 5 4 7 7 2 3 5 4 4 6 4 1 6 3 6 7 1 2 2 5 4 3 2 5 6 5 5 3 4 8 1 8 4 3 5 2 2 6 5 5 3 5 3 6 3 3 1 2 4 6 6 3 5 9 4 3 4 2 8 5 9 3 4 4 5 2 3 2 1 12 4 0 3 6 1 7 5 4 6 8 6 7 10 6 3 3 5 4 3 2 7 5 1 3 4 5 3 6 7 13 8 7 8 12 13 13 11 6 6 5 6 4 5 5 5 5 7 7 5 9 6 9 7 13 10 14 12 9 10 6 8 4 7 5 3 2 7 6 6 10 8 3 2 8 21 19 18 8 3 14 6 13 11 13 9 9 13 16 14 9 10 7 5 9 10 6 6 8 22 27 20 13 16 13 11 10 5 0 13 23 27 10 7 8 22 24 20 8 15 24 17 15 15 7 8 17 8 3
328 3 6996604 2787 524 64 21 1
328 4 6984894 6246 1513 311 135 110 110 100 103 87 125 208 226 173 92 107 64 62 23 77 101 131 148 107 148 119 75 42 28 21 16 33 57 34 41 19 20 9 28 32 44 116 136 131 132 98 135 226 383 496 490 277 100 30 18 18 22 14 20 30 43 36 60 61 70 71 85 131 239 187 107 20
328 5 6995590 3726 471 172 42
328 6 6996623 2102 102 8 6 15 20 5 16 15 11 12 10 9 14 8 14 7 4 10 11 11 9 5 11 17 12 9 7 5 19 6 7 2 9 19 16 11 9 4 9 10 11 23 13 6 11 14 8 5 11 7 17 14 10 18 36 67 77 40 29 21 59 48 44 77 50 36 18 2
328 7 6995661 2287 466 238 127 39 13 18 23 23 22 24 18 18 8 22 7 18 19 22 20 29 27 23 26 22 37 30 30 31 32 30 41 25 43 58 71 76 110 104 54 7 2
328 8 6991229 5236 1029 294 152 87 92 72 59 54 94 63 76 56 44 59 43 38 18 29 35 45 42 31 40 31 59 40 46 43 64 68 65 42 76 129 184 118 19
328 9 6984449 6225 1256 268 139 129 113 148 194 161 144 95 101 90 39 51 57 65 49 71 45 68 63 68 63 75 65 89 66 69 56 75 98 40 45 35 14 38 57 41 39 43 62 67 62 55 66 85 159 158 91 80 85 68 58 43 50 95 98 98 88 125 135 130 157 212 193 159 128 112 53 28 4 2 11 29 38 18 8 20 45 36 13 12 11 31 25 19 7 10 5 5 4 29 26 17 13 9 11 12 52 13 11 14 11 12 24 20 15 8 9 10 9 11 6 6 23 16 11 11 14 9 13 17 23 8 25 30 42 34 43 32 35 22 13 37 63 40 36 62 51 52 51 48 24 17 17 11 17 26 42 31 24 32 34 46 19 3
328 10 6979007 8455 2035 772 343 268 242 272 251 247 263 231 297 233 188 219 190 236 257 293 270 347 358 372 350 255 183 180 136 152 170 186 204 154 137 89 63 85 78 97 83 105 121 172 164 56 50 77 66 193 253 74 12 3 2 8 8 11 5 3 9 7 3 3 2 3 11 6 10 3 16 2 2 2 10 3 12 5 5 6 5 3 2 10 10 11 3 8 10 3 5 9 9 8 6 7 8 4 13 2 5 8 15 11 3 15 2 7 14 16 8 7 1 2
328 11 6958584 6419 3891 2834 2433 2051 1823 1591 1406 1247 1170 1143 976 891 754 642 614 637 553 703 571 587 584 523 498 428 557 415 246 174 133 110 80 88 92 106 89 104 105 111 97 106 135 136 116 138 136 112 101 110 98 95 90 94 128 104 97 101 118 134 117 130 104 164 222 62 17 18 14 18 14 14 8 8 8 6 7 9 11 27 28 12 12 16 17 8 17 18 15 16 9 17 23 14 14 16 20 14 15 10 14 22 30 38 34 39 34 45 46 56 37 23 14 20 23 11 8 7 0 2
328 12 6987105 3605 984 625 458 345 338 340 365 384 381 364 313 319 217 169 108 52 75 54 63 59 58 84 58 51 85 76 47 63 56 68 38 59 68 28 40 35 53 58 38 38 33 43 44 55 49 32 42 39 48 70 43 55 38 53 72 93 59 51 36 58 70 44 24 70 76 70 94 151 118 86 104 122 92 37 5 1
328 13 6990172 1854 236 102 127 65 52 65 63 72 74 79 58 54 49 81 69 35 29 47 39 57 49 52 55 53 40 44 57 72 89 94 71 69 77 80 83 92 156 131 120 92 69 51 36 51 38 21 14 11 15 17 19 22 7 7 10 14 23 7 14 19 12 8 27 27 17 12 10 34 22 22 11 1 26 23 22 17 18 26 13 5 5 6 6 7 6 5 2 6 9 3 2 4 6 9 5 6 6 4 9 5 8 6 6 8 9 4 3 8 0 4 6 7 5 6 5 6 5 7 7 9 6 3 5 6 4 9 9 7 5 11 7 11 8 7 7 15 9 8 16 6 11 8 9 10 3 6 7 2 9 8 12 8 8 13 6 11 13 9 10 13 12 8 6 8 7 4 6 9 5 10 9 11 8 12 7 15 12 13 9 9 10 6 12 3 6 7 11 12 12 7 7 5 9 14 12 16 6 11 11 6 10 13 4 8 8 11 9 7 10 10 10 14 13 10 10 10 11 12 6 6 11 8 12 10 11 10 8 14 13 11 10 8 7 11 10 8 10 12 9 8 11 8 9 16 9 16 16 5 5 11 10 10 8 8 17 12 13 9 8 11 17 9 13 11 12 7 19 8 13 6 10 14 7 14 13 8 9 10 9 16 13 5 20 16 7 7 9 13 12 21 13 10 6 17 14 21 13 12 9 8 4 23 17 16 13 16 22 16 14 12 7 14 20 28 14 23 19 16 10 9 16 26 17 8 28 25 22 8 11 15 28 12 14 34 31 17 13 26 30 16 34 35 16 14 23 36 25 43 22 30 43 39 47 38 34 22 44 32 21 35 42 48 43 44 41 57 54 67 62 115 98 72 36 2
328 14 6968391 9258 2568 933 511 352 348 458 426 463 468 414 439 374 310 276 273 300 287 272 249 246 296 246 279 276 247 230 224 214 238 243 270 260 143 119 94 118 173 123 108 140 159 162 172 145 177 157 186 248 205 190 163 145 228 224 290 245 208 132 139 140 95 95 83 98 118 128 129 151 100 112 72 55 44 64 64 53 54 48 40 44 49 52 42 50 41 72 74 74 25 23 15 19 16 9 17 20 17 22 20 17 15 21 15 11 27 15 19 27 19 17 22 14 19 21 14 7 19 25 16 17 20 17 37 12 29 19 13 20 20 17 12 19 39 24 17 20 28 17 14 28 29 28 18 19 11 14 24 20 24 18 19 18 16 10 27 17 12 7 18 35 28 19 19 42 26 28 13 4 19 30 36 16 44 24 28 42 37 53 41 54 79 55 47 84 92 78 82 21 1
328 15 6993274 1168 166 80 73 54 73 96 90 94 107 88 103 88 96 76 70 69 93 137 98 130 105 80 111 108 95 62 15 17 11 11 9 23 20 10 37 134 139 94 140 142 86 37 54 42 25 36 32 37 14 12 17 34 26 32 21 30 24 33 9 16 27 20 45 35 26 27 23 38 49 34 50 57 101 108 119 150 139 74 38 19 35 47 39 40 49 61 62 56 61 43 17 6 3
328 16 6973687 5130 1353 607 391 306 296 279 228 164 175 162 233 386 377 302 304 326 355 296 248 218 187 259 257 215 110 126 106 101 76 122 111 101 97 78 105 144 139 145 130 155 147 122 103 111 99 143 104 105 104 120 72 87 66 99 115 116 94 103 139 142 133 91 131 109 158 118 146 151 136 161 179 173 185 188 147 124 142 152 179 149 177 268 266 152 120 115 118 49 45 21 12 16 13 30 19 30 37 26 13 17 16 31 30 43 19 17 22 16 27 43 37 10 15 28 25 23 51 15 30 28 51 20 18 21 27 44 49 19 42 31 18 13 13 11 15 11 17 19 16 18 14 13 9 17 22 7 4 12 19 15 16 17 19 15 23 23 17 18 16 25 21 20 8 14 17 8 7 13 21 13 12 17 14 14 22 12 12 18 12 15 14 12 5 13 11 17 15 15 16 14 19 11 21 17 10 15 10 13 10 6 17 20 18 14 10 13 26 19 24 21 15 8 15 20 16 17 13 12 14 12 9 11 12 5 5 7 11 5 5 12 17 19 17 10 8 8 6 11 8 9 7 9 7 10 15 8 11 7 2 6 7 7 5 8 9 10 12 8 12 12 9 9 3 3 4 7 11 6 9 10 19 16 15 18 14 7 18 13 8 16 21 16 8 10 20 14 9 21 20 13 21 18 8 6 7 17 19 37 31 19 17 9 12 6 8 10 15 21 36 28 23 13 18 17 27 26 30 41 12 21 22 25 19 15 21 29 34 12 22 22 23 10 38 41 43 17 15 21 24 23 23 23 31 19 21 31 19 22 5 8 32 40 17 26 24 24 19 44 58 28 23 18 42 56 41 21 20 9 2
328 17 6997482 2343 171 5
328 18 6994888 4582 500 28 3
328 19 6993550 5607 762 73 9
328 20 6994105 5217 619 54 6
329 1 6963962 6697 3385 2782 2529 2136 1777 1550 1270 1085 992 932 779 680 631 496 470 324 384 388 345 320 297 260 214 210 174 163 133 105 71 62 74 56 45 28 48 38 54 58 60 61 52 55 45 36 43 37 24 24 35 21 16 26 23 24 17 29 30 37 27 39 31 28 45 40 26 23 26 47 46 33 37 43 42 40 123 188 164 86 112 53 13 14 18 14 18 27 22 8 24 7 19 30 37 39 47 30 26 29 18 10 8 6 11 7 10 7 9 10 10 6 8 11 19 15 25 17 27 18 8 4 10 12 22 19 24 26 19 20 18 24 28 13 5 13 11 10 5 10 3 2 6 4 3 1 3 6 5 1 4 6 5 3 2 5 3 3 3 4 8 4 4 7 3 2 5 2 4 6 4 3 5 5 4 3 2 7 5 1 1 3 7 2 4 5 5 5 5 7 5 3 3 5 6 3 3 6 2 5 2 4 8 2 5 3 6 2 3 5 5 6 7 5 5 4 6 3 4 4 1 4 5 7 1 5 5 7 4 3 3 4 5 10 1 9 3 0 4 6 3 4 7 5 3 3 7 5 5 4 3 5 7 1 6 2 7 1 8 4 8 3 8 3 1 8 6 6 5 2 8 3 8 3 4 2 1 8 6 10 9 3 5 7 7 3 6 6 6 4 4 9 1 4 1 4 7 10 9 4 9 2 5 8 7 9 7 6 2 8 4 4 19 4 5 8 10 8 6 7 4 9 7 6 13 11 7 9 8 5 6 4 15 8 4 14 22 7 8 3 1
329 2 6984705 4169 1028 458 255 219 205 194 165 180 183 155 201 176 165 198 198 181 29 240 339 353 249 223 252 261 167 93 69 49 77 84 81 89 112 86 74 31 59 48 34 40 31 43 29 58 32 42 55 42 58 40 48 52 39 28 6 25 17 15 22 19 12 7 15 7 3 2 3 7 3 12 7 13 5 16 4 4 12 11 8 10 12 7 7 6 7 8 8 9 9 12 8 5 9 7 11 12 11 9 21 12 4 6 2 7 6 9 10 12 9 10 6 15 13 7 11 8 9 4 5 12 12 8 11 13 14 11 12 14 7 8 10 10 10 5 9 10 12 6 18 7 10 21 15 13 11 5 12 9 4 7 9 10 10 7 11 18 9 8 7 14 19 22 7 6 5 9 8 18 17 15 1 2 12 5 14 18 12 16 9 9 7 8 15 18 8 21 11 12 7 9 12 13 25 12 17 9 22 14 13 10 7 10 17 23 14 12 18 26 18 20 29 25 17 21 29 32 33 38 39 17 28 33 62 41 57 41 15 18 14 12 20 22 38 24 22 12 23 14 18 38 52 77 74 52 25 38 53 32 26 41 57 70 50 45 17
329 3 6992040 4020 636 195 150 104 66 34 37 43 29 41 45 39 60 46 46 44 44 16 12 8 15 7 12 8 10 10 12 13 8 6 12 10 4 5 10 12 6 14 9 7 12 7 7 11 9 6 15 8 8 7 9 8 9 6 10 7 10 6 10 10 9 5 12 12 4 9 9 9 8 6 14 2 8 13 12 12 9 6 4 4 4 2 4 1 6 1 2 1 4 2 2 5 1 2 5 3 3 4 4 1 3 1 2 3 5 2 3 1 3 2 3 3 1 3 5 2 3 2 1 4 2 3 3 3 3 4 3 4 3 2 2 5 2 3 3 3 2 6 1 3 3 2 4 6 1 5 1 6 2 1 5 2 3 3 2 2 4 2 4 3 2 4 3 3 3 2 5 3 4 4 0 4 3 2 3 1 4 3 3 1 3 2 2 5 2 2 5 2 3 1 5 4 3 2 3 2 3 2 2 3 3 3 2 3 4 3 1 2 1 5 2 2 4 2 3 2 4 4 2 3 2 4 4 1 2 2 5 1 2 2 5 1 3 5 0 4 3 4 3 2 3 2 2 5 2 2 4 2 3 1 6 1 2 4 3 3 1 3 0 3 5 2 0 4 3 5 3 3 2 4 1 6 1 1 5 2 3 3 3 1 2 5 1 3 4 4 4 2 2 5 2 3 3 2 3 2 4 3 2 3 4 3 4 3 5 1 4 3 3 1 4 3 1 2 3 5 1 5 2 4 2 4 4 3 3 4 2 3 1 3 4 1 6 0 4 5 2 1 4 4 4 4 2 3 3 1 4 2 3 4 2 1 3 5 2 3 3 3 4 3 2 3 2 6 0 2 3 5 3 3 3 5 3 3 4 2 4 2 3 4 2 5 2 2 5 2 3 4 1 4 6 2 3 4 2 2 4 4 1 4 2 3 5 2 1 6 4 2 2 4 2 4 2 4 6 3 3 3 2 6 2 3 3 7 1 4 3 2 4 3 2 1 5 2 3 3 4 5 4 4 3 1 5 4 2 2 5 4 4 2 2 4 3 2 5 4 2 3 2 6 3 1 6 4 5 2 2 5 3 4 2 3 3 5 2 3 5 2 4 1 4 5 0 5 3 4 1 4 4 4 5 4 3 5 3 4 3 3 4 4 4 1 2 4 5 1 4 6 2 3 10 1 4 4 5 3 2 3 3 4 0 3 7 1 3 5 4 3 1 6 3 6 3 8 2 2 6 2 3 4 3 3 4 3 3 3 2 5 3 4 1 7 5 1 6 4 2 2 4 4 5 4 2 6 5 3 6 3 3 3 4 6 2 4 3 7 5 1 6 4 4 2 5 3 5 1 9 3 6 5 2 2 0 7 4 4 6 5 3 3 5 6 2 4 6 5 0 8 2 4 1 4 4 6 7 3 4 4 4 3 1
329 4 6968967 4294 2757 2315 2083 1942 1828 1620 1409 1185 937 763 660 497 361 338 259 263 220 238 168 137 154 132 120 128 132 119 130 116 116 121 99 117 100 83 48 46 45 32 29 38 48 61 45 44 35 37 34 22 15 21 16 24 36 46 30 19 21 28 27 33 28 32 27 40 33 43 31 17 17 20 21 37 38 42 39 33 17 40 27 19 29 41 34 50 41 26 28 33 29 33 30 46 48 61 52 56 66 66 47 45 51 42 24 46 28 30 23 13 17 12 15 10 15 10 4 10 11 17 17 24 13 11 15 15 6 9 11 27 24 31 47 32 21 15 9 11 14 7 4 3 8 4 1 3 6 7 1 5 5 4 3 7 6 4 2 4 8 2 3 8 6 4 1 8 3 6 2 4 9 3 3 5 5 4 3 8 6 4 1 8 3 2 1 3 8 10 3 6 5 5 4 3 4 9 7 2 8 9 2 7 3 2 3 6 3 5 8 4 5 3 9 5 5 9 6 4 5 6 1 6 4 4 4 4 8 10 6 4 3 7 7 5 6 10 5 4 6 2 3 8 4 6 7 7 6 4 4 4 7 5 10 8 6 0 9 12 3 6 8 14 5 6 5 19 24 29 41 27 50 53 73 56 149 115 65 19 29 36 32 22 26 33 29 34 24 57 112 100 90 24
329 5 6971392 9758 2943 1032 495 387 251 182 172 237 159 140 169 159 138 126 167 219 210 215 142 116 134 125 97 104 97 79 83 96 84 76 111 116 88 137 164 175 134 98 61 70 53 57 63 91 74 62 59 36 52 73 44 54 89 88 63 60 71 86 66 60 57 61 75 64 77 73 61 67 64 62 73 64 37 38 67 52 50 57 55 67 74 80 74 54 60 59 53 81 82 83 93 94 54 41 43 79 51 56 60 70 75 47 71 63 75 53 72 87 116 117 141 171 89 34 28 29 30 59 69 33 25 14 36 41 38 42 31 30 45 51 48 27 47 63 43 29 56 37 31 21 27 25 17 25 26 38 27 22 15 24 56 38 34 25 25 36 59 49 34 41 70 52 83 108 102 44 22 17 7 1 11 7 7 3 5 6 8 9 6 5 5 10 7 8 5 10 6 4 5 4 2 6 11 6 6 12 4 3 8 6 7 13 6 6 6 9 10 9 6 7 1 6 5 2 11 4 12 5 9 8 7 10 1 11 7 7 4 8 3 10 9 3 9 6 10 7 8 4 10 7 8 7 4 6 3 12 14 6 10 10 5 8 6 7 9 10 15 15 4 6 12 7 2 13 11 4 8 15 8 10 14 6 7 9 4 6 12 14 2 7 11 16 12 10 10 11 6 8 9 12 9 9 14 14 9 14 6 15 10 20 18 20 16 13 17 7 10 17 32 17 20 21 20 18 10 19 25 31 27 15 22 60 73 155 97 14 4
329 6 6998159 1143 205 60 8 14 10 16 7 1 2 10 13 16 7 3 19 2 5 16 9 12 13 7 8 1 5 17 9 11 9 18 16 22 28 17 28 20 7 23 5
329 7 6991846 4414 728 214 122 97 95 122 131 146 98 108 52 12 8 9 19 13 20 13 12 18 8 12 16 14 17 10 5 15 17 17 19 11 6 9 17 19 14 20 14 11 21 14 12 10 11 10 15 20 14 21 17 15 16 17 15 9 12 9 22 14 11 23 19 23 19 14 18 10 12 10 11 20 20 34 19 13 16 14 12 11 24 27 28 9 21 26 14 12 15 16 17 27 23 15 26 16 19 12 19 22 18 29 18 10 7 16 36 17 7 10 18 43 11 5 11 18 38 23 22 46 16 3
329 8 6992970 5353 566 96 116 107 73 18 16 8 8 20 29 21 10 13 4 10 14 29 9 4 3 6 4 2 5 12 14 10 10 9 9 9 6 6 0 12 8 15 16 15 29 44 25 15 18 20 20 22 20 26 24 26 18 12 7 8 0 2
329 9 6991177 3773 1192 383 118 71 80 104 121 94 91 64 65 85 75 101 113 68 92 175 162 150 101 49 25 20 9 20 24 26 18 24 20 22 33 30 13 20 20 13 24 23 20 8 19 35 38 19 32 21 23 31 30 18 12 11 28 59 48 17 45 47 36 33 61 52 92 90 121 61 6
329 10 6990948 3607 596 117 82 65 84 80 87 82 113 99 61 47 66 72 76 102 150 127 120 60 44 25 35 35 23 20 19 40 32 33 25 15 21 28 26 30 30 31 21 38 45 43 29 35 28 13 13 6 7 5 7 13 7 10 16 10 17 11 11 9 11 9 7 7 9 20 17 4 5 17 15 8 18 10 6 7 12 15 8 22 10 10 21 12 9 5 7 16 12 12 19 18 15 7 15 15 9 23 21 11 18 16 9 16 15 6 7 15 18 25 21 24 13 10 16 21 9 9 32 17 12 9 14 15 24 21 12 26 15 8 18 26 40 10 23 22 29 28 23 25 23 12 21 30 39 27 26 27 30 40 38 24 48 60 40 10 63 82 75 40 96 96 58 33 5
329 11 6954433 5616 2193 1456 1246 1094 924 900 872 631 772 723 671 645 593 533 506 1571 794 408 380 364 335 322 309 279 260 228 247 250 216 197 174 127 159 149 141 146 181 187 201 195 194 198 211 236 228 237 256 205 247 209 223 227 269 237 236 173 199 233 230 325 376 436 453 442 454 455 372 263 251 220 206 200 170 182 162 161 159 170 115 122 98 95 109 127 104 97 116 117 104 107 126 132 113 123 141 128 129 107 116 137 163 176 157 132 145 203 187 196 180 168 169 150 143 125 145 97 56 53 41 58 57 59 51 62 43 51 42 48 53 38 31 51 51 62 60 51 40 42 49 32 44 37 39 41 52 56 67 78 70 55 72 75 76 79 70 79 47 54 54 54 84 57 54 42 62 54 54 76 64 79 96 81 61 45 46 29 12 17 5 9 15 10 12 20 26 21 19 17 12 9 1
329 12 6980154 6548 1858 903 676 481 480 492 489 539 469 348 322 289 207 246 276 274 267 227 261 261 226 159 162 144 90 72 37 44 28 40 40 50 39 45 44 47 51 52 33 77 109 136 73 32 11 10 15 15 19 13 16 14 18 29 12 9 9 12 19 15 21 13 14 17 12 22 21 14 11 15 17 25 14 10 20 23 18 25 24 8 14 17 20 13 24 22 16 14 29 18 23 22 29 48 53 33 27 47 92 89 130 116 123 72 54 91 93 91 68 34 2
329 13 6992211 2070 626 289 148 112 68 78 81 64 90 68 75 95 104 94 81 64 35 52 91 71 88 69 83 86 91 117 139 143 133 53 7 7 10 12 14 11 5 6 8 6 3 3 5 9 5 15 15 3 13 9 3 9 7 8 5 10 13 14 4 4 11 9 6 7 13 8 7 37 153 147 143 86 46 114 65 50 68 67 37 40 27 20 17 14 21 19 36 22 11 33 37 45 30 13 21 47 61 35 20 33 57 45 36 85 92 73 24 1
329 14 6969938 4298 2431 2017 1733 1554 1437 1172 1006 857 811 719 673 717 650 539 438 393 383 381 354 321 351 436 400 323 293 235 218 213 210 197 158 142 110 69 98 75 70 78 43 35 20 27 22 39 36 33 38 33 18 43 38 35 45 44 46 41 37 24 37 45 65 75 51 49 39 28 29 35 57 67 52 56 62 68 106 94 65 66 62 50 37 41 31 17 22 32 42 32 16 11 10 12 10 25 26 39 25 35 40 19 17 25 32 29 33 39 38 47 55 43 39 42 33 28 22 21 13 12 1 2 7 3 1 6 3 7 5 1 1 7 3 5 2 6 3 3 9 4 2 3 4 7 1 4 5 4 4 0 8 4 5 2 1 9 3 1 4 2 6 4 7 5 1 6 7 3 5 3 3 4 4 4 4 4 6 5 2 3 3 4 5 8 3 2 3 6 6 2 4 3 9 3 3 8 4 3 1 3 7 2 5 2 6 5 3 3 7 6 5 3 6 2 3 3 5 5 8 3 2 6 8 1 6 2 9 3 1 5 3 2
